detector,error_type,annotation_id,session_id,turn_number,current_user_message,label,confidence,notes
core_change,FALSE_NEGATIVE,PIVOT-0151,4e0c02b6-26fe-499f-9221-8698ef78fc06,5,"I appreciate the Frank Ocean tracks, but I've asked several times for *new* R&B and Hip-Hop artists to discover. I already know Frank Ocean well. Can you please suggest some artists I haven't heard of yet who have a similar vibe, but are completely new to me?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0153,d9023435-4b34-435f-baa5-c78bedac4f41,8,"This is a great Vulfpeck track, '1 for 1, DiMaggio' is excellent! But I really need to reiterate: I'm looking for a *new artist*. I've had plenty of Vulfpeck for now. Please, can you recommend an artist that isn't Vulfpeck, but still has that groovy, soulful, or classic rock sound I'm enjoying? I need a new discovery to consider this session complete.",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0154,547f1cd7-feee-4f27-843e-9e99f92d2aa9,7,"I am repeatedly getting Harry Potter recommendations. My goal is to *discover new* instrumental movie soundtracks that have that magical, adventurous, orchestral style, but are *NOT* from the Harry Potter series. I need recommendations from *other* fantasy films or by *other* composers who create similar epic, sweeping scores. Please, no more Harry Potter.",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0156,d1b94c97-5862-4363-8ffb-40205c504aef,7,"This is another solid track, and still perfectly on point for the atmosphere I need for focus. But I'm keen to discover similar music from *other* film or game scores now. Could you please recommend something atmospheric and instrumental from a *different* soundtrack, while keeping this rich, cinematic vibe? I'd love to hear some new composers or productions.",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0157,14015063-aa25-4929-9037-7bef054b8e23,3,"Yeah, that's a good one! I really like Shania. Got any more upbeat country songs by other female artists, like Carrie Underwood?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0158,fa9cc19b-5b19-45d9-909b-188ab3b3939e,4,"While I love Linkin Park, this selection isn't helping me *discover new artists* as I requested. I need tracks from *other bands* that masterfully blend nu-metal, rap, and R&B, focusing on their defining album eras or unique vocal styles. Think beyond Linkin Park – who else has that aggressive yet melodic crossover sound?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0160,4d657fe6-cf3e-4221-b565-11e4f7f78506,6,"Look, I love Black Sabbath, but I've heard a lot of their early 70s stuff already. I need to discover something else from the 70s. Can you please play a track from a *different* heavy metal band from the mid or late 70s? I really need some variety from that decade.",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0162,4c980d0b-1f5a-43dc-93ae-f7ccb5d215fd,4,"Sweet Life"" is a classic and fits the chill R&B vibe perfectly! I'm definitely a huge Frank Ocean fan, but I was actually hoping for something similar from a *different* artist this time. Do you have any chill R&B recommendations from artists other than Frank Ocean?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0163,d1bfc386-e84d-4057-8bce-684d62b5962a,2,"That's a nice chill track from RHCP, but I'm actually hoping to discover some more influential or well-known rock songs. Could you suggest some classics from other big rock bands of the 90s or 2000s?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0168,3ee97292-3d32-4553-97d5-9a489854633f,8,"This is unacceptable. I have repeatedly asked for music that is *not* P!nk and to explore electronic or rock genres for background music. This is the eighth P!nk song in a row. My goal is to discover a *mix* of styles and artists, and these recommendations are entirely missing the mark. You need to give me something *completely different* right now – electronic or rock, and from a *new artist*.",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0172,d3eb980f-c6ad-422d-80b8-594b81514a26,7,"I really need to move on from Air Supply. I've heard enough of their songs for now. My goal is to discover *new* classic easy listening and soft rock artists from the 70s and 80s that I haven't heard from you yet. Please, no more Christopher Cross or Air Supply. Suggest something completely different but in the same style.",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0175,6d8b8575-3a4e-45c8-85ab-68c19f344dcb,4,"Okay, I like ""Over the Mountain,"" but I'm trying to build a list of widely known anthems from *different* iconic bands, not just Ozzy. Can you give me some truly legendary, popular hard rock and heavy metal anthems from other classic artists like AC/DC, Iron Maiden, or Metallica? I want the big, universally recognized hits!",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0178,5d3ecbb1-9546-485b-ad90-6a6c8f074546,5,"Look, I've said it a few times now, Pink Floyd, especially these instrumental or mellow tracks, are not upbeat or rock-driven for a road trip. I need something entirely different for driving. Think high-energy classic rock or hard rock. Please, no more Pink Floyd for the road trip playlist.",ARTIST_PIVOT,MEDIUM,
core_change,FALSE_NEGATIVE,PIVOT-0184,0d666b73-8598-4bd6-97f4-677b5709d966,3,"This selection of live Talking Heads is fantastic, exactly what I wanted to rediscover. Thanks! These tracks perfectly capture that energetic, distinctive new wave live sound. Could you suggest some other artists with a similar energetic and experimental new wave or post-punk live sound?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0185,d5e08f75-a116-4d6a-bce7-850315078047,7,"Wait for Me"" is another solid Kings of Leon track, and it definitely fits that vibe. But I'm really looking to discover some new bands that have that same kind of anthemic, big alt-rock sound from the early 2010s, beyond the ones we've already discussed. Are there any other artists you can think of?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0189,aff77ddc-4356-4b07-8821-b728dd0ccf09,3,"Okay, I love Nirvana, but I've heard enough of them for now. I'm trying to explore different popular songs from both the 80s and 90s, not just alternative rock. Can you give me some more upbeat, popular 80s tracks? Maybe some pop or even some 80s alternative rock?",ARTIST_PIVOT,MEDIUM,
core_change,FALSE_NEGATIVE,PIVOT-0196,ecbc6741-f6b3-4092-a979-fbe49d7d0676,4,"New Day"" is a good song, but I've now heard four Alicia Keys tracks. My goal is to find songs by *other* female R&B/Soul artists who explore the emotional journey of love, heartbreak, and overcoming challenges. I really want to discover some new artists with similar vibes and powerful lyrics. Can you recommend someone different?",ARTIST_PIVOT,HIGH,
core_change,FALSE_NEGATIVE,PIVOT-0198,42a7975a-51e2-4809-935f-1568c1bcf3e8,4,"Look, I love Asking Alexandria, but I really need to hear something from a *different* artist. Please, can you recommend an intense and energetic metalcore or heavy post-hardcore track that is *not* Asking Alexandria?",ARTIST_PIVOT,HIGH,
